dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
Credit_c,80000,20000,22,3,0.66265,0.6555096314402948,0.7290810338713964,11.72283124923706,110.05433130264282,ok,
Mobile_Price_Classification,1600,400,20,4,0.91,0.9096054313211358,0.39002727241512175,0.3211348056793213,0.5455830097198486,ok,
PieChart3,861,216,37,2,0.8796296296296297,0.8350746268656716,0.2763375459790404,0.3344380855560303,0.4656636714935303,ok,
Pima_Indians_Diabetes_Database,614,154,8,2,0.7597402597402597,0.7523799794283988,0.5035263183102637,0.30836915969848633,0.2026662826538086,ok,
PizzaCutter3,834,209,37,2,0.8851674641148325,0.8356831138786027,0.2502998689472859,0.3356318473815918,0.4546952247619629,ok,
Pumpkin_Seeds,2000,500,12,2,0.874,0.8737340970756707,0.3352646345552066,0.31851911544799805,0.5405056476593018,ok,
Telecom_Churn_Dataset,2666,667,17,2,0.9175412293853074,0.9031250306035086,0.2426526311672858,0.3327915668487549,0.8701965808868408,ok,
Wilt,3856,965,5,2,0.9927461139896373,0.9926443320683425,0.031716214214864154,0.3143634796142578,0.568458080291748,ok,
ada_prior,3649,913,14,2,0.8313253012048193,0.8183665549947406,0.38454299069420883,0.34056568145751953,1.087876796722412,ok,
autoUniv-au4-2500,2000,500,100,3,0.456,0.32292081463120526,0.9138133742254829,0.5702176094055176,2.0505080223083496,ok,
delta_ailerons,5703,1426,5,2,0.9481065918653576,0.9480921360202751,0.1812266052629984,0.29388999938964844,0.8551161289215088,ok,
dna,2548,638,180,3,0.7084639498432602,0.6636377193500491,0.6180655658960216,0.5275530815124512,4.405862092971802,ok,
eye_movements_bin,6086,1522,20,2,0.5867279894875165,0.5867192474643148,0.6780754519939434,0.3700268268585205,2.1382906436920166,ok,
gas-drift,11128,2782,128,6,0.9931703810208483,0.9931735226084077,0.04063578946122164,1.0066227912902832,14.765539407730103,ok,
kr-vs-k,22444,5612,6,18,0.550071275837491,0.5303982611645849,1.2833148466505204,0.3294944763183594,29.784533262252808,ok,
one-hundred-plants-shape,1280,320,64,100,0.7375,0.7207911706349206,1.0787798486913782,0.43080782890319824,4.599101781845093,ok,
optdigits,4496,1124,64,10,0.9733096085409253,0.9733354665924058,0.17398867813616434,0.3811681270599365,3.1614091396331787,ok,
qsar,844,211,40,2,0.8767772511848341,0.8753516486301542,0.2868637092501426,0.27367615699768066,0.4904048442840576,ok,
ringnorm,5920,1480,20,2,0.9743243243243244,0.9743175693451938,0.08192597993553459,0.29236578941345215,2.072134494781494,ok,
spambase,3680,921,57,2,0.9207383279044516,0.9197706403419832,0.2196939372538225,0.32804107666015625,2.398618221282959,ok,
texture,4400,1100,40,11,0.9945454545454545,0.9945497962381552,0.022013735724007867,0.31824278831481934,6.731331825256348,ok,
