dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
ASP-POTASSCO-classification,1035,259,141,11,0.38996138996138996,0.3473904286461626,1.7352150121644103,11.170414209365845,4.406092643737793,ok,
BNG(cmc),44236,11060,9,3,0.5649186256781193,0.5612443800595258,0.9130627903218269,0.45247435569763184,32.63387703895569,ok,
Diabetic_Retinopathy_Debrecen,920,231,19,2,0.7705627705627706,0.7704165692058564,0.49174602232181724,0.27052736282348633,0.35268640518188477,ok,
E-CommereShippingData,8799,2200,10,2,0.6645454545454546,0.6557956818181818,0.519572357984443,0.27550435066223145,2.5184061527252197,ok,
FOREX_audcad-day-High,1467,367,10,2,0.771117166212534,0.771032183279535,0.5272197062522294,0.24298095703125,0.38502025604248047,ok,
FOREX_audcad-hour-High,35060,8765,10,2,0.6108385624643469,0.5739860385761982,0.6759774550936798,0.406597375869751,21.763858795166016,ok,
FOREX_audsgd-hour-High,35060,8765,10,2,0.5147746719908728,0.3498777314186666,0.6915778029059932,0.4302816390991211,21.76719379425049,ok,
Firm-Teacher_Clave-Direction_Classification,8640,2160,16,4,0.774074074074074,0.6911160628209726,0.5944015062877837,0.28968191146850586,2.8776755332946777,ok,
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,1280,320,20,2,0.6125,0.6103079824010057,0.6640464293832143,0.25181007385253906,0.44039011001586914,ok,
Gender_Gap_in_Spanish_WP,3796,950,13,3,0.5915789473684211,0.449084397322187,0.820651752313623,0.3612854480743408,1.1119716167449951,ok,
HR_Analytics_Job_Change_of_Data_Scientists,15326,3832,13,2,0.7653966597077244,0.7064683757294853,0.4638604289152474,0.35495758056640625,5.942599773406982,ok,
Indian_pines,7315,1829,220,8,0.8665937670858392,0.8596705686288072,0.3489235671388528,0.845815896987915,17.901106119155884,ok,
autoUniv-au4-2500,2000,500,100,3,0.47,0.3005442176870749,0.9134297441568107,0.3850240707397461,2.0456526279449463,ok,
delta_ailerons,5703,1426,5,2,0.9474053295932678,0.9473932512667051,0.17246330036818464,0.26343870162963867,0.8541836738586426,ok,
dna,2548,638,180,3,0.5188087774294671,0.35443902028721075,0.7646812366391624,0.4495432376861572,4.392325401306152,ok,
eye_movements_bin,6086,1522,20,2,0.59526938239159,0.595263092458799,0.6714257931654246,0.30693626403808594,2.134307384490967,ok,
gas-drift,11128,2782,128,6,0.994608195542775,0.9946118052881974,0.03417668623364628,0.9093258380889893,14.655875444412231,ok,
kr-vs-k,22444,5612,6,18,0.5744832501781896,0.556415876829421,1.21960613667123,0.32227635383605957,28.141781091690063,ok,
okcupid_stem,21341,5336,13,3,0.7256371814092953,0.6183045608986543,0.6265487793557655,0.39821338653564453,9.88189172744751,ok,
ringnorm,5920,1480,20,2,0.975,0.9749888641628888,0.08193957893171377,0.2851536273956299,2.0822091102600098,ok,
shuttle,46400,11600,9,7,0.9976724137931035,0.9970731615209469,0.00656500288758974,0.43266844749450684,35.64581847190857,ok,
